HOLDDATE,LGCYINVESTORID,Delta
2019-09-30,2003131,8.140936491867425e-08
2019-12-31,2003131,1.549388533524381e-07
2020-03-31,2003131,1.9299789280777305e-07
2020-06-30,2003131,9.215715187515767e-08
2010-06-30,2003135,1.872227159470837e-06
2010-09-30,2003135,9.356673298838762e-08
2010-12-31,2003135,6.163609040779777e-08
2011-03-31,2003135,4.6000233179224767e-08
2011-06-30,2003135,6.002873709365453e-08
2011-09-30,2003135,7.382324859225364e-08
2011-12-31,2003135,4.548821116199143e-08
2012-03-31,2003135,7.86232343106796e-08
2012-06-30,2003135,7.397299885383309e-08
2012-09-30,2003135,5.7818291350585936e-08
2012-12-31,2003135,6.258368060051062e-08
2013-03-31,2003135,1.1917905640307412e-07
2013-06-30,2003135,6.759496294217722e-08
2013-09-30,2003135,3.9680393319372553e-08
2013-12-31,2003135,4.344127053022121e-08
2014-03-31,2003135,5.5828510488948775e-08
2014-06-30,2003135,8.772671406316179e-08
2014-09-30,2003135,4.4396433795489634e-08
2014-12-31,2003135,4.470608207494845e-08
2015-03-31,2003135,4.873253317553872e-08
2015-06-30,2003135,5.49528937169504e-08
2015-09-30,2003135,4.430260593714047e-08
2015-12-31,2003135,2.7624388437976263e-08
2016-03-31,2003135,7.331758510125314e-08
2016-06-30,2003135,4.6477846621952436e-08
2016-09-30,2003135,3.383294180309695e-08
2016-12-31,2003135,6.70620884431525e-08
2017-03-31,2003135,2.760992752147948e-08
2017-06-30,2003135,3.485757924776454e-08
2017-09-30,2003135,7.35907031924384e-08
2017-12-31,2003135,5.042793125941421e-08
2018-03-31,2003135,3.841035357405181e-08
2018-06-30,2003135,5.6596519167788746e-08
2018-09-30,2003135,3.3330215969973335e-08
2018-12-31,2003135,5.4820232496321224e-08
2019-03-31,2003135,3.3143006468760364e-08
2019-06-30,2003135,5.777086075351592e-08
2019-09-30,2003135,3.987884954444232e-08
2019-12-31,2003135,3.592159112522954e-08
2020-03-31,2003135,7.137282848527102e-08
2020-06-30,2003135,5.9164574911808896e-08
2010-06-30,2003144,3.9717471795906926e-06
2010-09-30,2003144,7.903917816847551e-07
2010-12-31,2003144,4.80243254482619e-07
2011-03-31,2003144,3.987706201060091e-07
2011-06-30,2003144,7.057469220431984e-07
2011-09-30,2003144,6.036120679506919e-07
2011-12-31,2003144,2.7722814021532484e-06
2012-03-31,2003144,7.706587208059177e-06
2012-06-30,2003144,6.9118089868408494e-06
2012-09-30,2003144,7.969586816294316e-07
2012-12-31,2003144,5.510153658968022e-07
2013-03-31,2003144,1.37274601399069e-06
2013-06-30,2003144,1.504166424144995e-06
2013-09-30,2003144,2.409771032064589e-07
2013-12-31,2003144,4.3051572107847634e-07
2014-03-31,2003144,6.81193197169827e-07
2014-06-30,2003144,1.2658881238945295e-06
2014-09-30,2003144,2.495032928958817e-07
2014-12-31,2003144,4.367007732418953e-07
2015-03-31,2003144,2.591056723234415e-07
2015-06-30,2003144,1.679567420437182e-07
2015-09-30,2003144,1.9007782032673507e-07
2015-12-31,2003144,2.676202021684925e-07
2016-03-31,2003144,2.5740036186384136e-07
2016-06-30,2003144,4.3692515561137905e-07
2016-09-30,2003144,2.2935759819990433e-07
2016-12-31,2003144,5.589207052034938e-07
2017-03-31,2003144,3.791639423937208e-07
2017-06-30,2003144,3.526117650161003e-07
2017-09-30,2003144,3.5825545473080844e-07
2017-12-31,2003144,3.615427920247163e-07
2018-03-31,2003144,4.238514683520236e-07
2018-06-30,2003144,3.866269864614468e-07
2018-09-30,2003144,1.6984144160763733e-07
2018-12-31,2003144,4.513335478801598e-07
2019-03-31,2003144,2.804229028247713e-07
2019-06-30,2003144,3.73492907998713e-07
2019-09-30,2003144,3.300231506942521e-07
2019-12-31,2003144,3.4437331286672795e-07
2020-03-31,2003144,1.0061088867421985e-06
2020-06-30,2003144,4.5583254008294705e-07
2010-06-30,2003147,1.512503068167247e-06
2010-09-30,2003147,6.819782126890036e-08
2010-12-31,2003147,7.59047512390362e-08
2011-03-31,2003147,7.76824658168697e-08
2011-06-30,2003147,1.5464787907202208e-07
2011-09-30,2003147,8.784106338213387e-08
2011-12-31,2003147,9.265749727764293e-08
2012-03-31,2003147,8.002619921670798e-08
2012-06-30,2003147,5.8572360051238153e-08
2012-09-30,2003147,7.045990295006241e-08
2012-12-31,2003147,3.860659455962643e-07
2013-03-31,2003147,4.300478786768665e-07
2013-06-30,2003147,8.982894820157636e-08
2013-09-30,2003147,1.534636891160167e-07
2013-12-31,2003147,2.577326417195081e-07
2014-03-31,2003147,1.6951509904679342e-07
2014-06-30,2003147,6.323781752445667e-08
2014-09-30,2003147,6.333991553733911e-08
2014-12-31,2003147,1.422701509974745e-07
2015-03-31,2003147,7.299489447287654e-08
2015-06-30,2003147,1.2643515617539314e-07
2015-09-30,2003147,1.290546195967736e-07
2015-12-31,2003147,1.3875565951323329e-07
2016-03-31,2003147,1.8123436803843397e-07
2016-06-30,2003147,1.1464661245012686e-07
2016-09-30,2003147,1.3117004292420498e-07
2016-12-31,2003147,1.3093513964335827e-07
2017-03-31,2003147,9.944805054665601e-08
2017-06-30,2003147,1.2164817698997506e-07
2017-09-30,2003147,8.288167935979887e-08
2017-12-31,2003147,7.824888088047273e-08
2018-03-31,2003147,7.964814073259367e-08
2018-06-30,2003147,1.0513506057464446e-07
2018-09-30,2003147,1.2482923743736046e-07
2018-12-31,2003147,2.054779316824108e-07
2019-03-31,2003147,1.4837480337712832e-07
2019-06-30,2003147,1.5206463457667356e-07
2019-09-30,2003147,1.4816154310972286e-07
2019-12-31,2003147,1.0088133900016435e-07
2020-03-31,2003147,3.29177587500841e-07
2020-06-30,2003147,2.353908899193028e-07
2010-06-30,2003171,6.162179894987257e-06
2010-09-30,2003171,1.403969259760473e-06
2010-12-31,2003171,2.20536175185925e-06
2011-03-31,2003171,1.531453268264165e-06
2011-06-30,2003171,1.6808568769431063e-06
2011-09-30,2003171,1.951105455552018e-06
2011-12-31,2003171,1.718485077812182e-06
2012-03-31,2003171,2.4914661001605666e-06
2012-06-30,2003171,1.578445821948018e-06
2012-09-30,2003171,1.697397073639274e-06
2012-12-31,2003171,2.9885332844602988e-06
2013-03-31,2003171,1.3033264330260252e-06
2013-06-30,2003171,9.131906787827929e-07
2013-09-30,2003171,6.51981152379768e-07
2013-12-31,2003171,8.551277909730398e-07
2014-03-31,2003171,8.314438994607777e-07
2014-06-30,2003171,8.874339836583374e-07
2014-09-30,2003171,3.449597216860168e-07
2014-12-31,2003171,9.0726552095492e-07
2015-03-31,2003171,1.0581012996303052e-06
2015-06-30,2003171,1.2312403863143715e-06
2015-09-30,2003171,7.884806358926518e-07
2015-12-31,2003171,1.141365773317263e-06
2016-03-31,2003171,6.299462747167371e-07
2016-06-30,2003171,5.350346111530128e-07
2016-09-30,2003171,3.405154981893232e-07
2016-12-31,2003171,5.798479943198772e-07
2017-03-31,2003171,4.354468774038848e-07
2017-06-30,2003171,4.556290705754098e-07
2017-09-30,2003171,3.236844351384524e-07
2017-12-31,2003171,3.5220381273518537e-07
2018-03-31,2003171,5.947191575815635e-07
2018-06-30,2003171,4.823549115026547e-07
2018-09-30,2003171,3.275330797038443e-07
2018-12-31,2003171,4.518970066414732e-07
2019-03-31,2003171,4.6840059026957147e-07
2019-06-30,2003171,3.4403824638305016e-07
2019-09-30,2003171,4.140611431377683e-07
2019-12-31,2003171,3.364375227464003e-07
2020-03-31,2003171,5.487400437811929e-07
2020-06-30,2003171,5.179443898245988e-07
2010-06-30,2003177,4.762088809075298e-05
2010-09-30,2003177,1.1353569694835e-06
2010-12-31,2003177,9.33578878633654e-07
2011-03-31,2003177,4.438299454391021e-07
2011-06-30,2003177,4.4733209778201343e-07
2011-09-30,2003177,9.5241585502978e-07
2011-12-31,2003177,4.850575958511018e-07
2012-03-31,2003177,5.500024646877082e-07
2012-06-30,2003177,5.019295506673477e-07
2012-09-30,2003177,3.532500695561281e-07
2012-12-31,2003177,3.193008857376638e-07
2013-03-31,2003177,1.2280442090249522e-06
2013-06-30,2003177,5.747342513593315e-07
2013-09-30,2003177,4.122052628710479e-07
2013-12-31,2003177,3.9286660204233953e-07
2014-03-31,2003177,4.92508641349384e-07
2014-06-30,2003177,2.714256890850773e-07
2014-09-30,2003177,3.0295503019479797e-07
2014-12-31,2003177,5.055139401353287e-07
2015-03-31,2003177,3.520363345320683e-07
2015-06-30,2003177,3.26702763282473e-07
2015-09-30,2003177,2.3548943161589476e-07
2015-12-31,2003177,2.144720003873892e-07
2016-03-31,2003177,2.4414310790132914e-07
2016-06-30,2003177,1.8600506268453102e-07
2016-09-30,2003177,1.6334183884748307e-07
2016-12-31,2003177,3.4749982422156905e-07
2017-03-31,2003177,3.162335067259609e-07
2017-06-30,2003177,1.513738758686543e-07
2017-09-30,2003177,1.3420558817199358e-07
2017-12-31,2003177,1.8169332372358924e-07
2018-03-31,2003177,5.678412620930365e-07
2018-06-30,2003177,1.7919545234682601e-07
2018-09-30,2003177,2.0162550190768175e-07
2018-12-31,2003177,3.601156274153863e-07
2019-03-31,2003177,3.613304370730793e-07
2019-06-30,2003177,2.3515317385374341e-07
2019-09-30,2003177,2.0147455027076065e-07
2019-12-31,2003177,2.5897987193409053e-07
2020-03-31,2003177,8.304098832084842e-07
2020-06-30,2003177,5.246591456147083e-07
2010-06-30,2003228,8.637670088136357e-05
2010-09-30,2003228,1.0032170709917093e-05
2010-12-31,2003228,6.530020882822018e-06
2011-03-31,2003228,3.658463771851373e-05
2011-06-30,2003228,9.79075932661865e-06
2011-09-30,2003228,2.2778648550930412e-05
2011-12-31,2003228,4.161061671146521e-05
2012-03-31,2003228,0.00017549733126753463
2012-06-30,2003228,0.00012207658742617217
2012-09-30,2003228,0.000112736363507169
2012-12-31,2003228,5.134712109082616e-05
2013-03-31,2003228,5.359272589914076e-05
2013-06-30,2003228,5.103124186893412e-05
2013-09-30,2003228,7.707022827354341e-05
2013-12-31,2003228,6.274916492598741e-05
2014-03-31,2003228,1.4230535602642965e-05
2014-06-30,2003228,1.3550693937470844e-05
2014-09-30,2003228,1.8002173316979652e-05
2014-12-31,2003228,2.368391203361629e-05
2015-03-31,2003228,2.4323698858570566e-05
2015-06-30,2003228,2.6974321964800987e-05
2015-09-30,2003228,2.386973314123781e-05
2015-12-31,2003228,3.5465798603590125e-05
2016-03-31,2003228,8.42387078026059e-05
2016-06-30,2003228,0.00036279210273400665
2016-09-30,2003228,3.947136319265362e-05
2016-12-31,2003228,2.164292574197494e-05
2017-03-31,2003228,1.7138623248246368e-05
2017-06-30,2003228,3.0556205234148805e-05
2017-09-30,2003228,1.5368348399549213e-05
2017-12-31,2003228,9.7374354067036e-05
2018-03-31,2003228,7.106344000159762e-05
2018-06-30,2003228,2.15509488504433e-05
2018-09-30,2003228,4.301477508405536e-05
2018-12-31,2003228,3.305276697529544e-05
2019-03-31,2003228,2.878762535444847e-05
2019-06-30,2003228,5.0939201128492185e-05
2019-09-30,2003228,6.678394046731173e-05
2019-12-31,2003228,8.619805849119305e-05
2020-03-31,2003228,8.811965465976974e-05
2020-06-30,2003228,0.0003366717895861154
2010-06-30,2003230,0.0008908789474620598
2010-09-30,2003230,7.603464612870429e-05
2010-12-31,2003230,4.472104625559896e-05
2011-03-31,2003230,3.581857999896641e-05
2011-06-30,2003230,3.658087477367643e-05
2011-09-30,2003230,6.176319174540899e-05
2011-12-31,2003230,0.00030280932996245674
2012-03-31,2003230,0.0002671418303392349
2012-06-30,2003230,5.291997224053139e-05
2012-09-30,2003230,1.5493013349486476e-05
2012-12-31,2003230,0.0005415666833336017
2013-03-31,2003230,0.0006015905998126805
2013-06-30,2003230,5.914657390273791e-05
2013-09-30,2003230,0.00010121069359122456
2013-12-31,2003230,0.0014116423385031485
2014-03-31,2003230,0.002095544564771041
2014-06-30,2003230,4.211918182741255e-05
2014-09-30,2003230,0.0001732671423186769
2014-12-31,2003230,0.00027302258067547395
2015-03-31,2003230,0.00023335097325251719
2015-06-30,2003230,7.643101527399725e-05
2015-09-30,2003230,0.00014966409615398807
2015-12-31,2003230,0.0003665704662397701
2016-03-31,2003230,0.0002590468431343485
2016-06-30,2003230,0.00011030263947609632
2016-09-30,2003230,0.00014743594835028604
2016-12-31,2003230,0.00011274640317633853
2017-03-31,2003230,9.380541324347316e-05
2017-06-30,2003230,3.1797504341966634e-05
2017-09-30,2003230,0.00014639186030318175
2017-12-31,2003230,0.0018818930844745558
2018-03-31,2003230,0.0003458168943387575
2018-06-30,2003230,3.971133404824511e-05
2018-09-30,2003230,0.0001045501958823678
2018-12-31,2003230,0.00015530146299945263
2019-03-31,2003230,7.252759814368602e-05
2019-06-30,2003230,7.445280964426632e-05
2019-09-30,2003230,7.030179657126921e-05
2019-12-31,2003230,0.00014178303065004696
2020-03-31,2003230,0.00016636001349445558
2020-06-30,2003230,0.00023313256925403604
2010-06-30,2003245,1.5581984481412163e-06
2010-09-30,2003245,1.5042056363426316e-08
2010-12-31,2003245,1.736841975307041e-08
2011-03-31,2003245,1.3168013543768358e-08
2011-06-30,2003245,1.1140025942339105e-08
2011-09-30,2003245,4.4440164544028337e-08
2011-12-31,2003245,9.44326352040747e-09
2012-03-31,2003245,3.3135491099467555e-08
2012-06-30,2003245,1.4975537137434784e-08
2012-09-30,2003245,1.4517642139512295e-08
2012-12-31,2003245,3.987808181111384e-08
2013-03-31,2003245,4.798344549940426e-08
2013-06-30,2003245,1.1784806055300277e-08
2013-09-30,2003245,1.3266413607280566e-08
2013-12-31,2003245,3.679835128316528e-07
2014-03-31,2003245,3.4978560233354833e-07
2014-06-30,2003245,1.240609666581235e-07
2014-09-30,2003245,3.999232760572518e-08
2014-12-31,2003245,1.580518407043049e-08
2015-03-31,2003245,2.361800438344337e-08
2015-06-30,2003245,3.100534084836016e-08
2015-09-30,2003245,1.330707847458158e-07
2015-12-31,2003245,5.073591951194066e-08
2016-03-31,2003245,1.3934212588530768e-08
2016-06-30,2003245,1.654160866459787e-08
2016-09-30,2003245,1.7223209600127838e-08
2016-12-31,2003245,1.775272357839314e-08
2017-03-31,2003245,1.4014336393698335e-08
2017-06-30,2003245,6.193539876753281e-09
2017-09-30,2003245,2.2468140922052906e-08
2017-12-31,2003245,8.988009020322336e-09
2018-03-31,2003245,1.1657169474656744e-08
2018-06-30,2003245,1.6442835054314394e-08
2018-09-30,2003245,2.0431662635419304e-08
2018-12-31,2003245,3.692795356044434e-08
2019-03-31,2003245,1.2005176675584322e-08
2019-06-30,2003245,1.0904316212472859e-08
2019-09-30,2003245,1.3669081835295123e-08
2019-12-31,2003245,2.1394142123943193e-08
2020-03-31,2003245,6.669950850257134e-08
2020-06-30,2003245,3.910316129819349e-08
2010-06-30,2003251,6.0855583291518336e-05
2010-09-30,2003251,8.77205756043268e-06
2010-12-31,2003251,1.3780951745181486e-05
2011-03-31,2003251,1.5607913722216516e-06
2011-06-30,2003251,7.238331935870433e-07
2011-09-30,2003251,6.271840563514694e-07
2011-12-31,2003251,3.109751812240675e-07
2012-03-31,2003251,1.5156113119491396e-06
2012-06-30,2003251,4.551767492685462e-07
2012-09-30,2003251,4.213192004982088e-07
2012-12-31,2003251,4.35206822848423e-07
2013-03-31,2003251,2.920235955322091e-06
2013-06-30,2003251,1.140592658602892e-06
2013-09-30,2003251,7.767844015473549e-07
2013-12-31,2003251,2.03902805513082e-06
2014-03-31,2003251,7.911584652906581e-07
2014-06-30,2003251,2.089137746319011e-07
2014-09-30,2003251,7.674490336052502e-07
2014-12-31,2003251,7.86196587924697e-07
2015-03-31,2003251,3.657707448898922e-07
2015-06-30,2003251,2.971443138419543e-07
2015-09-30,2003251,2.8606777743219018e-06
2015-12-31,2003251,2.6193552714538257e-07
2016-03-31,2003251,7.071420032857166e-07
2016-06-30,2003251,1.8010703731603833e-07
2016-09-30,2003251,5.54514198307224e-07
2016-12-31,2003251,1.3977548844170832e-07
2017-03-31,2003251,2.1501124917468701e-07
2017-06-30,2003251,1.2406187766827212e-07
2017-09-30,2003251,1.822443700788716e-07
2017-12-31,2003251,1.1376941354297907e-07
2018-03-31,2003251,1.2445971868651332e-07
2018-06-30,2003251,1.5194568608586794e-07
2018-09-30,2003251,1.8629866082038728e-07
2018-12-31,2003251,1.9425230581067036e-07
2019-03-31,2003251,2.3371819020412398e-07
2019-06-30,2003251,8.160142958429911e-08
2019-09-30,2003251,1.554486943664956e-07
2019-12-31,2003251,1.1221945158618507e-06
2020-03-31,2003251,8.426382194250411e-07
2020-06-30,2003251,4.750288348423362e-07
2010-06-30,2003263,0.0009759655054517426
2010-09-30,2003263,3.174827144170106e-06
2010-12-31,2003263,1.4681689203909155e-05
2011-03-31,2003263,0.00023047527779517245
2011-06-30,2003263,5.037399202241097e-05
2011-09-30,2003263,6.610541965586199e-05
2011-12-31,2003263,0.00011005164179571768
2012-03-31,2003263,0.00010200043582225216
2012-06-30,2003263,6.707048706630522e-05
2012-09-30,2003263,1.1599061850039335e-05
2012-12-31,2003263,0.00013351397541546103
2013-03-31,2003263,1.358201796649536e-05
2013-06-30,2003263,3.0839296840932566e-05
2013-09-30,2003263,7.670410656260535e-06
2013-12-31,2003263,5.332117441150633e-05
2014-03-31,2003263,4.959808119649926e-05
2014-06-30,2003263,2.6804706983942888e-05
2014-09-30,2003263,3.5478998719083306e-05
2014-12-31,2003263,4.469506394074985e-06
2015-03-31,2003263,1.0966180739643022e-05
2015-06-30,2003263,5.420933095236415e-06
2015-09-30,2003263,0.0035568781608928007
2015-12-31,2003263,0.0011045781528999312
2016-03-31,2003263,0.002106362345444666
2016-06-30,2003263,1.7600512286978925e-05
2016-09-30,2003263,4.303640727490447e-06
2016-12-31,2003263,8.994026983040106e-06
2017-03-31,2003263,7.1827791655518096e-06
2017-06-30,2003263,5.73820390993557e-06
2017-09-30,2003263,1.6642340118949607e-05
2017-12-31,2003263,3.2833549782985958e-06
2018-03-31,2003263,4.625015471677102e-06
2018-06-30,2003263,3.186302964406634e-05
2018-09-30,2003263,4.7375975716390665e-05
2018-12-31,2003263,1.0798453160102935e-05
2019-03-31,2003263,6.034587685773208e-06
2019-06-30,2003263,5.869204174282767e-06
2019-09-30,2003263,6.70539409966667e-06
2019-12-31,2003263,4.5993202826441526e-05
2020-03-31,2003263,4.373087018436753e-05
2020-06-30,2003263,2.7786992485605572e-05
2010-06-30,2003294,5.805200605488972e-05
2010-09-30,2003294,3.3202463174189838e-06
2010-12-31,2003294,2.349360517415426e-06
2011-03-31,2003294,4.522605331116393e-06
2011-06-30,2003294,5.5166783663157406e-06
2011-09-30,2003294,3.7668995915707886e-06
2011-12-31,2003294,1.97163592519229e-06
2012-03-31,2003294,4.838870250080533e-06
2012-06-30,2003294,2.761335455969653e-06
2012-09-30,2003294,2.94186140032704e-06
2012-12-31,2003294,6.664169871237821e-07
2013-03-31,2003294,2.042053679013236e-06
2013-06-30,2003294,8.663668307206512e-07
2013-09-30,2003294,6.250438690755985e-07
2013-12-31,2003294,1.6871389955419546e-06
2014-03-31,2003294,3.556286106255501e-07
2014-06-30,2003294,6.043833279327259e-07
2014-09-30,2003294,8.771849581228382e-07
2014-12-31,2003294,1.1085047823153798e-06
2015-03-31,2003294,6.528261129963083e-07
2015-06-30,2003294,4.827013516951352e-07
2015-09-30,2003294,1.6088807037920789e-06
2015-12-31,2003294,1.4630003778517372e-06
